Gene	Symbol	nTx	tTx	Score	Sign
151888	BTLA	uc003dza.3	uc003dzb.3	0.00835207436476584	Mutual exclusion
274	BIN1	uc002tob.1	uc002tnt.1	0.00835207436476584	Mutual exclusion
346606	MOGAT3	uc003uyc.2	uc010lhr.2	0.00835207436476584	Mutual exclusion
54535	CCHCR1	uc003nsr.3	uc003nsp.3	0.00835207436476584	Mutual exclusion
55616	ASAP3	uc001bha.2	uc010oea.1	0.00835207436476584	Mutual exclusion
132158	GLYCTK	uc003ddo.2	uc003ddr.2	0.008331900425294	Mutual exclusion
134265	AFAP1L1	uc003lqh.2	uc003lqg.3	0.008331900425294	Mutual exclusion
2029	ENSA	uc001eve.2	uc001evb.2	0.008331900425294	Mutual exclusion
26147	PHF19	uc004bks.1	uc004bkt.2	0.008331900425294	Mutual exclusion
51517	NCKIPSD	uc003cun.2	uc003cum.2	0.008331900425294	Mutual exclusion
608	TNFRSF17	uc002dbv.2	uc010buz.2	0.008331900425294	Mutual exclusion
79083	MLPH	uc002vwu.2	uc002vwt.2	0.008331900425294	Mutual exclusion
79096	C11orf49	uc001ndp.2	uc001ndq.2	0.008331900425294	Mutual exclusion
8633	UNC5C	uc003htp.1	uc003htq.2	0.008331900425294	Mutual exclusion
8761	PABPC4	uc010oiv.1	uc001cdl.2	0.008331900425294	Mutual exclusion
91452	ACBD5	uc010qdp.1	uc001itq.2	0.008331900425294	Mutual exclusion
54148	MRPL39	uc002ylo.2	uc002yln.2	0.00822660341254761	Mutual exclusion
137695	TMEM68	uc003xsg.1	uc003xsi.1	0.00822012573186531	Mutual exclusion
8609	KLF7	uc002vbz.1	uc002vca.1	0.00817344791470791	Mutual exclusion
112950	MED8	uc001cjg.3	uc001cjf.3	0.00816878907742715	Mutual exclusion
23201	FAM168A	uc001oty.1	uc001otz.1	0.00815327371652007	Mutual exclusion
114088	TRIM9	uc001wyx.3	uc001wyz.3	0.00810086161126763	Mutual exclusion
7752	ZNF200	uc002cuk.2	uc002cui.2	0.00810086161126763	Mutual exclusion
10630	PDPN	uc001avd.2	uc009voc.2	0.00808013040979165	Mutual exclusion
439921	MXRA7	uc002jsm.2	uc002jsk.1	0.00798113392530917	Mutual exclusion
27349	MCAT	uc003bdl.1	uc003bdm.1	0.00796892967127524	Mutual exclusion
79155	TNIP2	uc003gfg.2	uc003gff.2	0.00796892967127524	Mutual exclusion
90161	HS6ST2	uc011mvc.1	uc011mvb.1	0.00796892967127524	Mutual exclusion
94240	EPSTI1	uc001uyx.1	uc001uyw.1	0.00796892967127524	Mutual exclusion
1977	EIF4E	uc011cea.1	uc003hue.2	0.00789279133265151	Mutual exclusion
11160	ERLIN2	uc003xke.3	uc003xkd.2	0.00788039285671333	Mutual exclusion
8761	PABPC4	uc010oiv.1	uc001cdm.2	0.00776933925491268	Mutual exclusion
65109	UPF3B	uc004esa.1	uc004erz.1	0.00772099414496191	Mutual exclusion
25994	HIGD1A	uc003cmb.3	uc010hid.2	0.00765555858801829	Mutual exclusion
10102	TSFM	uc001sqi.2	uc001sqh.2	0.00763614365930066	Mutual exclusion
10318	TNIP1	uc003ltj.2	uc003ltk.2	0.00763614365930066	Mutual exclusion
4190	MDH1	uc002scj.1	uc010ypv.1	0.00763614365930066	Mutual exclusion
58473	PLEKHB1	uc001oud.2	uc001oub.2	0.00763614365930066	Mutual exclusion
55289	ACOXL	uc010yxk.1	uc010fkc.2	0.00761091402691415	Mutual exclusion
6573	SLC19A1	uc002zhl.1	uc002zhm.1	0.00761091402691415	Mutual exclusion
6642	SNX1	uc010uio.1	uc002amx.2	0.00759275426282473	Mutual exclusion
915	CD3D	uc001pss.1	uc001pst.1	0.00758734989225688	Mutual exclusion
151195	CCNYL1	uc002vch.2	uc002vci.2	0.00752695585686411	Mutual exclusion
133015	PACRGL	uc010iek.2	uc011bxn.1	0.0074587927031085	Mutual exclusion
10742	RAI2	uc004cyf.2	uc011miy.1	0.00744219281846609	Mutual exclusion
56647	BCCIP	uc001ljc.3	uc001ljb.3	0.00744219281846609	Mutual exclusion
6251	RSU1	uc001iol.2	uc001iom.2	0.00744219281846609	Mutual exclusion
200734	SPRED2	uc002sdr.3	uc010fcw.2	0.00739242498408505	Mutual exclusion
122786	FRMD6	uc001wzd.2	uc001wzb.2	0.00738195362259971	Mutual exclusion
4928	NUP98	uc001lyh.2	uc001lyj.1	0.00738195362259971	Mutual exclusion
271	AMPD2	uc001dyb.1	uc001dyd.1	0.00738195362259926	Mutual exclusion
3437	IFIT3	uc001kgg.2	uc001kgf.2	0.00738195362259926	Mutual exclusion
3824	KLRD1	uc001qxx.3	uc001qxz.3	0.00738195362259926	Mutual exclusion
4212	MEIS2	uc001zjp.2	uc001zjs.2	0.00738195362259926	Mutual exclusion
834	CASP1	uc001pim.3	uc010rvg.1	0.00738195362259926	Mutual exclusion
9099	USP2	uc001pwm.3	uc001pwl.3	0.00738195362259926	Mutual exclusion
9516	LITAF	uc002dba.2	uc002dbd.2	0.00738195362259926	Mutual exclusion
1760	DMPK	uc010xxt.1	uc002pdh.1	0.00729838569820393	Mutual exclusion
55222	LRRC20	uc001jqx.1	uc001jqy.1	0.00729390863414826	Mutual exclusion
467	ATF3	uc001hjh.2	uc001hji.2	0.00728393563602035	Mutual exclusion
79969	C6orf134	uc003rdc.2	uc003nqs.3	0.00728393563602035	Mutual exclusion
55168	MRPS18A	uc003ovy.1	uc003ovz.1	0.0072799191622394	Mutual exclusion
56938	ARNTL2	uc001rhv.1	uc001rhw.2	0.00723087641243902	Mutual exclusion
54758	KLHDC4	uc002fki.2	uc002fkl.2	0.00722980161897505	Mutual exclusion
6317	SERPINB3	uc002lji.2	uc010dqa.2	0.00722636442605001	Mutual exclusion
284403	WDR62	uc002odd.2	uc002odc.2	0.00722636442604957	Mutual exclusion
2908	NR3C1	uc003lnb.2	uc003lna.2	0.00722636442604957	Mutual exclusion
22888	UBOX5	uc002whw.2	uc002whx.2	0.00721264827527629	Mutual exclusion
25898	RCHY1	uc003hik.2	uc010iir.2	0.00709067966135371	Mutual exclusion
29970	SCHIP1	uc003fcs.1	uc003fcu.1	0.00709067966135371	Mutual exclusion
3817	KLK2	uc002ptv.2	uc010eoh.2	0.00709067966135371	Mutual exclusion
54566	EPB41L4B	uc004bdz.1	uc004bea.2	0.00709067966135371	Mutual exclusion
586	BCAT1	uc010six.1	uc001rge.3	0.00709067966135371	Mutual exclusion
145407	C14orf37	uc001xdc.2	uc001xde.2	0.00703375170150827	Mutual exclusion
7957	EPM2A	uc003qku.2	uc003qkx.2	0.00687088097977861	Mutual exclusion
9424	KCNK6	uc002oid.2	uc002oic.2	0.00685822038520584	Mutual exclusion
126075	CCDC159	uc010xlt.1	uc010xlr.1	0.00685011045724517	Mutual exclusion
2027	ENO3	uc002gab.3	uc010vss.1	0.00684481437079153	Mutual exclusion
153328	LOC153328	uc003lba.2	uc003laz.1	0.0068274774447124	Mutual exclusion
1776	DNASE1L3	uc003djo.1	uc011bfd.1	0.0068252553505487	Mutual exclusion
124944	C17orf49	uc002gec.2	uc010vti.1	0.00677540234667034	Mutual exclusion
5325	PLAGL1	uc003qjv.2	uc003qkk.2	0.00677540234667034	Mutual exclusion
10332	CLEC4M	uc010dvt.2	uc002mhz.2	0.00676836268249844	Mutual exclusion
11132	CAPN10	uc002vzm.1	uc002vzq.1	0.00676836268249844	Mutual exclusion
5467	PPARD	uc011dtb.1	uc011dtc.1	0.00676836268249844	Mutual exclusion
7756	ZNF207	uc002hhh.3	uc002hhi.3	0.00676836268249844	Mutual exclusion
79869	CPSF7	uc001nro.2	uc001nrp.2	0.00676836268249844	Mutual exclusion
8463	TEAD2	uc010yao.1	uc002pni.2	0.00676836268249844	Mutual exclusion
2592	GALT	uc003zve.2	uc003zvf.2	0.00675422912764742	Mutual exclusion
79155	TNIP2	uc003gff.2	uc003gfg.2	0.00673338265896867	Mutual exclusion
153830	RNF145	uc003lxo.1	uc011ddy.1	0.00667425072587897	Mutual exclusion
1740	DLG2	uc010rsw.1	uc001pak.2	0.00658034531132134	Mutual exclusion
7332	UBE2L3	uc002zva.1	uc011aig.1	0.00653906178100456	Mutual exclusion
25788	RAD54B	uc003ygk.2	uc003ygn.1	0.00646146110797267	Mutual exclusion
10195	ALG3	uc003fne.2	uc011bre.1	0.00637118245594072	Mutual exclusion
51776	ZAK	uc002uhy.2	uc002uhz.2	0.00637118245594072	Mutual exclusion
79567	FAM65A	uc002eth.2	uc010vjq.1	0.00637118245594072	Mutual exclusion
27068	PPA2	uc003hxl.2	uc003hxn.2	0.00630067465280089	Mutual exclusion
140739	UBE2F	uc002vxk.2	uc010znp.1	0.00624894927700139	Mutual exclusion
6342	SCP2	uc001cur.1	uc001cuu.1	0.00624894927700139	Mutual exclusion
766	CA7	uc002eqi.2	uc002eqj.2	0.00624894927700139	Mutual exclusion
9527	GOSR1	uc002hfe.2	uc002hff.2	0.00607914923215277	Mutual exclusion
388753	C1orf31	uc001hwb.2	uc001hwc.2	0.00606354676066006	Mutual exclusion
128061	C1orf131	uc001hul.2	uc001hum.2	0.00594933251320131	Mutual exclusion
148327	CREB3L4	uc001fdn.3	uc001fdq.2	0.0059308672192127	Mutual exclusion
7915	ALDH5A1	uc003neg.2	uc003nef.2	0.00588749841421938	Mutual exclusion
55974	RAG1AP1	uc001fhk.3	uc001fhl.3	0.00587687562980826	Mutual exclusion
4179	CD46	uc001hgi.2	uc001hgg.2	0.00586588477466499	Mutual exclusion
8106	PABPN1	uc001wjh.3	uc001wjk.2	0.00586588477466499	Mutual exclusion
3638	INSIG1	uc003wly.2	uc003wlz.2	0.00585245665245999	Mutual exclusion
56606	SLC2A9	uc003gmd.2	uc003gmc.2	0.00577144017787529	Mutual exclusion
7748	ZNF195	uc001lxs.2	uc001lxv.2	0.00577144017787529	Mutual exclusion
2395	FXN	uc011lrr.1	uc004aha.2	0.00576760776759211	Mutual exclusion
127700	OSCP1	uc001caq.2	uc001cap.2	0.00576182114594965	Mutual exclusion
55240	STEAP3	uc002tlq.2	uc002tlr.2	0.00576182114594965	Mutual exclusion
5908	RAP1B	uc001suc.2	uc010stf.1	0.00576182114594965	Mutual exclusion
7444	VRK2	uc002rzp.2	uc010fcc.2	0.00576182114594965	Mutual exclusion
89970	RSPRY1	uc002elb.2	uc002ele.1	0.00576182114594965	Mutual exclusion
92399	MRRF	uc010mwa.2	uc011lyr.1	0.00576182114594965	Mutual exclusion
55337	C19orf66	uc002mmu.3	uc002mmv.3	0.00571448352442954	Mutual exclusion
79701	C17orf101	uc002keu.1	uc002ket.1	0.00571448352442954	Mutual exclusion
2553	GABPB1	uc001zya.2	uc001zye.2	0.00570192421958284	Mutual exclusion
348180	CTU2	uc002flm.2	uc002fln.2	0.00570192421958284	Mutual exclusion
51513	ETV7	uc003olz.1	uc003oma.1	0.00570192421958284	Mutual exclusion
7013	TERF1	uc003xze.2	uc003xzd.2	0.00570192421958284	Mutual exclusion
7871	SLMAP	uc003dje.1	uc003djh.2	0.00570192421958284	Mutual exclusion
9019	MPZL1	uc001gep.2	uc001geq.2	0.00570192421958284	Mutual exclusion
84985	FAM83A	uc003ypx.2	uc003ypz.2	0.00560387751799817	Mutual exclusion
5928	RBBP4	uc001bvr.2	uc010ohk.1	0.00559180019540113	Mutual exclusion
90141	C14orf143	uc001xxt.2	uc001xxs.2	0.00558691487760643	Mutual exclusion
222234	FAM185A	uc011klf.1	uc011klg.1	0.00553248859996091	Mutual exclusion
4155	MBP	uc002lmr.2	uc010xfd.1	0.00548878689008159	Mutual exclusion
22949	PTGR1	uc004bfi.3	uc011lwr.1	0.00547667386117408	Mutual exclusion
23081	KDM4C	uc003zkh.2	uc011lmi.1	0.00547667386117408	Mutual exclusion
261729	STEAP2	uc003ukb.2	uc003ukc.2	0.00547667386117408	Mutual exclusion
3735	KARS	uc002fer.2	uc002feq.2	0.00547667386117408	Mutual exclusion
4763	NF1	uc002hgg.2	uc002hgf.1	0.00547667386117408	Mutual exclusion
50943	FOXP3	uc004dne.3	uc011mnc.1	0.00547667386117408	Mutual exclusion
51447	IP6K2	uc003cuq.2	uc011bbr.1	0.00547667386117408	Mutual exclusion
79090	TRAPPC6A	uc002pav.2	uc002paw.2	0.00547667386117408	Mutual exclusion
26099	C1orf144	uc001aym.3	uc001ayk.3	0.005451466748965	Mutual exclusion
55168	MRPS18A	uc003ovy.1	uc003owa.1	0.0054491866946702	Mutual exclusion
10068	IL18BP	uc001orf.1	uc009ysv.1	0.00541183927392197	Mutual exclusion
56952	PRTFDC1	uc001ise.1	uc010qdd.1	0.00541183927392197	Mutual exclusion
123207	C15orf40	uc002bjm.2	uc010uoo.1	0.00539777519681156	Mutual exclusion
7678	ZNF124	uc001icj.1	uc001ick.2	0.00539777519681156	Mutual exclusion
22916	NCBP2	uc003fxd.1	uc003fxe.1	0.0053288335050667	Mutual exclusion
10500	SEMA6C	uc001ewu.2	uc001ewv.2	0.00530712692093621	Mutual exclusion
840	CASP7	uc001lan.2	uc001lam.2	0.00530712692093621	Mutual exclusion
260293	CYP4X1	uc001cqs.2	uc001cqt.2	0.00530280680791451	Mutual exclusion
29098	RANGRF	uc002gkw.2	uc002gky.2	0.00530280680791451	Mutual exclusion
3987	LIMS1	uc002tej.2	uc002teh.2	0.00530280680791451	Mutual exclusion
51234	TMEM85	uc001zhq.2	uc010ucb.1	0.00530280680791451	Mutual exclusion
79039	DDX54	uc001tuq.3	uc001tup.2	0.00530280680791451	Mutual exclusion
79656	BEND5	uc001crw.3	uc001crx.3	0.00530280680791451	Mutual exclusion
8650	NUMB	uc001xnz.1	uc010arp.1	0.00530280680791451	Mutual exclusion
51529	ANAPC11	uc002kbx.1	uc002kby.1	0.00530095748324023	Mutual exclusion
9633	MTL5	uc001ooc.2	uc009ysi.1	0.00529633980994841	Mutual exclusion
9649	RALGPS1	uc004bqo.1	uc004bqq.3	0.00509442183968836	Mutual exclusion
349565	NMNAT3	uc003etj.2	uc003etk.2	0.00498621415073398	Mutual exclusion
843	CASP10	uc002uxj.1	uc002uxi.1	0.0049669293752935	Mutual exclusion
285498	RNF212	uc003gci.2	uc010ibq.2	0.00495036334437945	Mutual exclusion
114836	SLAMF6	uc001fwe.1	uc010pji.1	0.00490733449474427	Mutual exclusion
200734	SPRED2	uc010fcw.2	uc002sdr.3	0.00490733449474427	Mutual exclusion
260425	MAGI3	uc001edk.2	uc001edi.3	0.00490733449474427	Mutual exclusion
5265	SERPINA1	uc001yda.1	uc010ava.2	0.00490733449474427	Mutual exclusion
53347	UBASH3A	uc002zbf.2	uc010gpe.2	0.00490733449474427	Mutual exclusion
54800	KLHL24	uc003flv.2	uc003flx.2	0.00490733449474427	Mutual exclusion
55827	DCAF6	uc001gew.2	uc010plk.1	0.00490733449474427	Mutual exclusion
79883	PODNL1	uc002mxr.2	uc002mxs.2	0.00490733449474427	Mutual exclusion
9051	PSTPIP1	uc002bcf.2	uc010bkw.1	0.00490733449474427	Mutual exclusion
9459	ARHGEF6	uc004fab.2	uc011mwe.1	0.00490733449474427	Mutual exclusion
9819	TSC22D2	uc003exx.2	uc003exv.2	0.00490733449474427	Mutual exclusion
152189	CMTM8	uc003cex.2	uc010hfu.2	0.00483531239836959	Mutual exclusion
643	CXCR5	uc001puf.2	uc001pue.3	0.00475683268015739	Mutual exclusion
29880	ALG5	uc001uvy.2	uc010teq.1	0.0046782622777708	Mutual exclusion
25970	SH2B1	uc002drk.2	uc002drj.2	0.00463053150206899	Mutual exclusion
124936	CYB5D2	uc010cko.2	uc002fxm.3	0.00450516988010194	Mutual exclusion
84725	PLEKHA8	uc003tam.1	uc003tap.1	0.0044958133317937	Mutual exclusion
57142	RTN4	uc002ryc.2	uc002ryg.2	0.0044421857421991	Mutual exclusion
2887	GRB10	uc003tpi.2	uc003tpj.2	0.00437580006028819	Mutual exclusion
4782	NFIC	uc010xhh.1	uc010xhi.1	0.00437580006028819	Mutual exclusion
51063	CALHM2	uc001kxd.1	uc001kwz.2	0.00437580006028819	Mutual exclusion
7756	ZNF207	uc002hhj.3	uc002hhh.3	0.00437580006028819	Mutual exclusion
2145	EZH1	uc010wgv.1	uc010wgw.1	0.00437027507180884	Mutual exclusion
51735	RAPGEF6	uc003kvn.1	uc010jdi.1	0.00437027507180884	Mutual exclusion
5888	RAD51	uc001zmi.3	uc001zml.3	0.00435230753969139	Mutual exclusion
10605	PAIP1	uc003job.2	uc003joc.2	0.00432137378264263	Mutual exclusion
1211	CLTA	uc011lpk.1	uc003zze.2	0.00432137378264263	Mutual exclusion
147657	ZNF480	uc010ydl.1	uc002pyv.2	0.00432137378264263	Mutual exclusion
283229	EFCAB4A	uc001lrv.2	uc009ycm.1	0.00432137378264263	Mutual exclusion
55200	PLEKHG6	uc001qnr.2	uc010sex.1	0.00432137378264263	Mutual exclusion
56938	ARNTL2	uc001rhw.2	uc001rhv.1	0.00432137378264263	Mutual exclusion
639	PRDM1	uc003prd.2	uc003pre.2	0.00432137378264263	Mutual exclusion
6535	SLC6A8	uc004fib.3	uc011myx.1	0.00432137378264263	Mutual exclusion
7181	NR2C1	uc001tdn.3	uc001tdm.3	0.00432137378264263	Mutual exclusion
7625	ZNF74	uc002zsh.2	uc002zsg.2	0.00432137378264263	Mutual exclusion
9088	PKMYT1	uc002csn.2	uc002csp.2	0.00432137378264263	Mutual exclusion
92335	STRADA	uc002jbp.2	uc010wpq.1	0.00432137378264263	Mutual exclusion
138162	C9orf116	uc004cft.1	uc004cfs.1	0.00430708801491012	Mutual exclusion
10811	NOXA1	uc004cmv.2	uc010nch.2	0.00423705294325479	Mutual exclusion
166824	RASSF6	uc003hhc.1	uc003hhd.1	0.00415595977115795	Mutual exclusion
728642	CDK11A	uc009vks.2	uc009vkp.2	0.00415595977115795	Mutual exclusion
79947	DHDDS	uc010ofd.1	uc001bmn.2	0.00415595977115795	Mutual exclusion
10043	TOM1	uc003anp.2	uc011aml.1	0.00415595977115751	Mutual exclusion
10572	SIVA1	uc001yph.2	uc001ypi.2	0.00415595977115751	Mutual exclusion
157695	C8orf42	uc011kwg.1	uc003wpd.2	0.00415595977115751	Mutual exclusion
3987	LIMS1	uc002tef.2	uc002tej.2	0.00415595977115751	Mutual exclusion
4338	MOCS2	uc003joz.2	uc011cqf.1	0.00415595977115751	Mutual exclusion
65003	MRPL11	uc001ohz.3	uc001oia.3	0.00415595977115751	Mutual exclusion
91966	CXorf40A	uc004fdh.2	uc004fdd.2	0.00415595977115751	Mutual exclusion
9941	EXOG	uc003cih.2	uc010hhe.2	0.00415595977115751	Mutual exclusion
220074	LRTOMT	uc001orr.2	uc001ors.3	0.00411223518195379	Mutual exclusion
10920	COPS8	uc002vwh.2	uc002vwg.2	0.00406836213441301	Mutual exclusion
11104	KATNA1	uc003qms.2	uc003qmt.2	0.00405254401119672	Mutual exclusion
25895	FAM119B	uc001sqg.2	uc001sqf.2	0.00380128888014879	Mutual exclusion
100302736	TMED7-TICAM2	uc003krd.2	uc003kre.2	0.00369614555996397	Mutual exclusion
122704	MRPL52	uc001wgw.3	uc001wgy.3	0.00364505037396061	Mutual exclusion
23583	SMUG1	uc001sfg.1	uc001sfb.3	0.00360038938222024	Mutual exclusion
153830	RNF145	uc003lxo.1	uc010jiq.1	0.00353086889513335	Mutual exclusion
3182	HNRNPAB	uc003miu.2	uc003miv.2	0.00353086889513335	Mutual exclusion
5349	FXYD3	uc002nxv.2	uc010xsj.1	0.00353086889513335	Mutual exclusion
55132	LARP1B	uc003iga.2	uc003igc.2	0.00353086889513335	Mutual exclusion
64785	GINS3	uc002enh.3	uc002enj.3	0.00353086889513335	Mutual exclusion
147699	PPM1N	uc002pcf.2	uc002pce.2	0.0034405936526801	Mutual exclusion
221421	RSPH9	uc003ovw.1	uc003ovx.1	0.00342235405296529	Mutual exclusion
80143	SIKE1	uc001efo.3	uc001efp.3	0.00338379192477196	Mutual exclusion
346689	KLRG2	uc003vvb.2	uc010lnc.2	0.00336664074995743	Mutual exclusion
204851	HIPK1	uc001een.2	uc001eel.2	0.00327770976123585	Mutual exclusion
51078	THAP4	uc002wbt.2	uc002wbs.2	0.00318632743961463	Mutual exclusion
50999	TMED5	uc001dpn.2	uc001dpo.2	0.00314870501295266	Mutual exclusion
5757	PTMA	uc002vsb.3	uc002vsc.3	0.0030562721620967	Mutual exclusion
755	C21orf2	uc002zep.2	uc002zeq.2	0.00303969382216731	Mutual exclusion
1119	CHKA	uc001onj.2	uc001onk.2	0.00299665718772663	Mutual exclusion
148641	SLC35F3	uc001hwa.1	uc001hvy.1	0.00287613290846183	Mutual exclusion
152002	C3orf21	uc003fum.3	uc003fuk.2	0.00287613290846183	Mutual exclusion
27130	INVS	uc004bap.1	uc004bao.1	0.00287613290846183	Mutual exclusion
56479	KCNQ5	uc010kat.2	uc011dyj.1	0.00287613290846183	Mutual exclusion
7089	TLE2	uc002lww.2	uc010xhc.1	0.00287613290846183	Mutual exclusion
7753	ZNF202	uc001pzd.1	uc001pzc.1	0.00287613290846183	Mutual exclusion
79027	ZNF655	uc010lgb.2	uc003uri.2	0.00287613290846183	Mutual exclusion
8445	DYRK2	uc001str.3	uc001sts.3	0.00287613290846183	Mutual exclusion
8718	TNFRSF25	uc001ane.2	uc001ana.2	0.00287613290846183	Mutual exclusion
93624	TADA2B	uc003gjw.3	uc010idi.2	0.00287613290846183	Mutual exclusion
144501	KRT80	uc001rzy.2	uc001rzx.2	0.0028761329084614	Mutual exclusion
55781	RIOK2	uc003kna.3	uc003kmz.2	0.0028761329084614	Mutual exclusion
7029	TFDP2	uc003eul.3	uc011bng.1	0.0028761329084614	Mutual exclusion
7036	TFR2	uc003uvu.1	uc003uvv.1	0.0028761329084614	Mutual exclusion
349565	NMNAT3	uc003etj.2	uc010hul.2	0.00284784287282615	Mutual exclusion
10058	ABCB6	uc002vkc.1	uc010fwe.1	0.00279812945840704	Mutual exclusion
3386	ICAM4	uc002mns.1	uc002mnr.1	0.00273572231799515	Mutual exclusion
84923	FAM104A	uc002jji.3	uc002jjj.3	0.00264009616620837	Mutual exclusion
1033	CDKN3	uc001xap.2	uc001xar.2	0.00254718901387979	Mutual exclusion
80270	HSD3B7	uc002eaf.2	uc010cac.2	0.00254551880872352	Mutual exclusion
7702	ZNF143	uc001mhr.2	uc010rby.1	0.00249890866451617	Mutual exclusion
3373	HYAL1	uc003czr.2	uc003czn.2	0.00248168950664434	Mutual exclusion
23126	POGZ	uc001eyd.1	uc010pdb.1	0.00244673594708741	Mutual exclusion
3749	KCNC4	uc001dzg.2	uc001dzf.2	0.00244673594708741	Mutual exclusion
51063	CALHM2	uc001kxc.2	uc001kxd.1	0.00244673594708741	Mutual exclusion
51592	TRIM33	uc001eex.2	uc001eew.2	0.00244673594708741	Mutual exclusion
6158	RPL28	uc010yga.1	uc010yfy.1	0.00244673594708741	Mutual exclusion
65220	NADK	uc001aie.2	uc001aid.3	0.00244673594708741	Mutual exclusion
79143	MBOAT7	uc002qdq.2	uc010yen.1	0.00244673594708741	Mutual exclusion
8763	CD164	uc003pte.2	uc003ptf.2	0.00244673594708741	Mutual exclusion
3987	LIMS1	uc002tek.3	uc002teg.2	0.00224674314793447	Mutual exclusion
54849	DEF8	uc002fpo.1	uc002fpl.2	0.00224674314793447	Mutual exclusion
84062	DTNBP1	uc003nbl.2	uc003nbp.2	0.00218238892363326	Mutual exclusion
10898	CPSF4	uc003uqi.2	uc003uqj.2	0.00207300862286536	Mutual exclusion
682	BSG	uc002loz.2	uc002loy.2	0.00207300862286536	Mutual exclusion
148	ADRA1A	uc003xfe.1	uc003xfc.1	0.00176184615628643	Mutual exclusion
51513	ETV7	uc003olz.1	uc011dtl.1	0.00143568554515469	Mutual exclusion
6391	SDHC	uc001gag.2	uc001gaj.2	0.00143568554515469	Mutual exclusion
7323	UBE2D3	uc003hwi.2	uc003hwq.2	0.00143568554515469	Mutual exclusion
7465	WEE1	uc001mhs.2	uc001mht.2	0.00143568554515469	Mutual exclusion
9054	NFS1	uc002xdw.1	uc010zvl.1	0.00143568554515469	Mutual exclusion
9802	DAZAP2	uc010snd.1	uc010sne.1	0.00143568554515469	Mutual exclusion
9833	MELK	uc011lpn.1	uc011lpm.1	0.00143568554515469	Mutual exclusion
84545	MRPL43	uc001ksd.1	uc001kry.1	0.0010553941570652	Mutual exclusion
10000	AKT3	uc001iab.1	uc001hzz.1	0	Nothing
100131187	TSTD1	uc009wtw.2	uc001fxh.3	0	Nothing
100131187	TSTD1	uc010pjx.1	uc001fxh.3	0	Nothing
10020	GNE	uc010mlh.2	uc011lpl.1	0	Nothing
10089	KCNK7	uc001oes.2	uc001oeu.2	0	Nothing
10102	TSFM	uc001sqi.2	uc010ssf.1	0	Nothing
10110	SGK2	uc002xkr.2	uc002xkv.2	0	Nothing
10138	YAF2	uc001rmv.2	uc001rmx.1	0	Nothing
10138	YAF2	uc001rmv.2	uc010skp.1	0	Nothing
10193	RNF41	uc001skf.1	uc001ske.1	0	Nothing
10239	AP3S2	uc002boq.3	uc002bos.3	0	Nothing
10325	RRAGB	uc004duq.2	uc004dup.2	0	Nothing
10328	COX4NB	uc002fjd.2	uc010vol.1	0	Nothing
10328	COX4NB	uc010vol.1	uc002fjd.2	0	Nothing
10395	DLC1	uc003wwk.1	uc011kxx.1	0	Nothing
10439	OLFM1	uc010nar.2	uc004cfl.3	0	Nothing
10451	VAV3	uc001dvj.1	uc001dvk.1	0	Nothing
10458	BAIAP2	uc002jzc.2	uc002jza.2	0	Nothing
10476	ATP5H	uc002jmn.1	uc002jmo.1	0	Nothing
10482	NXF1	uc001nvf.1	uc001nvg.1	0	Nothing
10490	VTI1B	uc001xjt.2	uc010aqp.2	0	Nothing
10518	CIB2	uc002bdb.1	uc002bdc.1	0	Nothing
10518	CIB2	uc002bdc.1	uc002bdb.1	0	Nothing
10520	ZNF211	uc002qpq.2	uc010yhd.1	0	Nothing
10553	HTATIP2	uc009yia.1	uc001mpx.2	0	Nothing
10642	IGF2BP1	uc002iom.2	uc010dbj.2	0	Nothing
10691	GMEB1	uc001bra.2	uc001brb.2	0	Nothing
10693	CCT6B	uc002hig.2	uc010ctg.2	0	Nothing
10762	NUP50	uc003bfr.2	uc003bft.2	0	Nothing
10765	KDM5B	uc001gyf.2	uc009xag.2	0	Nothing
10772	SFRS13A	uc010oee.1	uc010oef.1	0	Nothing
10785	WDR4	uc002zck.1	uc002zcl.1	0	Nothing
10785	WDR4	uc002zck.1	uc011aew.1	0	Nothing
10801	SEPT9	uc002jtv.2	uc002jtt.3	0	Nothing
10807	SDCCAG3	uc004chi.2	uc004chk.2	0	Nothing
10808	HSPH1	uc001utj.2	uc010aaw.2	0	Nothing
10858	CYP46A1	uc001ygo.2	uc001ygp.2	0	Nothing
10864	SLC22A7	uc003out.2	uc003ous.2	0	Nothing
10878	CFHR3	uc001gtl.2	uc010poy.1	0	Nothing
10901	DHRS4	uc001wla.2	uc001wlc.3	0	Nothing
10921	RNPS1	uc002cpw.2	uc002cpx.2	0	Nothing
10942	PRSS21	uc002crt.2	uc002crr.2	0	Nothing
10943	MSL3	uc004cuw.2	uc004cuv.1	0	Nothing
10956	OS9	uc001spj.2	uc010sry.1	0	Nothing
11001	SLC27A2	uc001zxw.2	uc010bes.2	0	Nothing
11012	KLK11	uc002pvc.3	uc002pvb.1	0	Nothing
11016	ATF7	uc001sdy.2	uc001sdz.2	0	Nothing
11030	RBPMS	uc003xie.1	uc003xid.1	0	Nothing
11060	WWP2	uc002exv.1	uc010vlm.1	0	Nothing
11061	LECT1	uc001vhf.2	uc001vhg.2	0	Nothing
11065	UBE2C	uc002xpm.2	uc002xpn.2	0	Nothing
11065	UBE2C	uc002xpm.2	uc002xpq.2	0	Nothing
